id,name,brand,tagline,price,priceNumeric,category,gender,notes,image,bestseller,newArrival,inStock,size,concentration
7479,Kenneth Cole Black EDP 100ml,,Kenneth Cole Black EDP 100ml Kenneth Cole Black for Men by Kenneth Cole is a,"₦68,000",68000,perfume,men,"are ginger, mandarin orange, basil and water mint; middle notes are nutmeg, incense, cedar, lotus and exotic woods; base",https://folafragrance.com.ng/wp-content/uploads/2025/05/images-83-291x291.webp,false,true,true,100ml,Eau de Parfum
11155,Khadlaj Empire Empress 100 ml EDP,Khadlaj Perfumes,Khadlaj Empire Empress 100 ml EDP Indulge your senses with our exquisite line,"₦45,000",45000,perfume,unisex,Khadlaj Empire Empress 100 ml EDP Indulge your senses with our exquisite line of perfumes. Each frag,https://folafragrance.com.ng/wp-content/uploads/2025/09/IMG_4556-291x291.jpeg,false,true,true,100 ml,Eau de Parfum
11157,Khadlaj Fursan White EDP 100ml,Khadlaj Perfumes,Khadlaj Fursan White EDP 100ml Discover the allure of Fursan White 100ml Eau de,"₦39,000",39000,perfume,unisex,"The fragrance opens with a refreshing burst of Bergamot and the delicate allure of Jasmine, creating a fresh and floral ",https://folafragrance.com.ng/wp-content/uploads/2025/09/IMG_4557-291x291.png,false,true,true,100ml,Eau de Parfum
11126,Khadlaj Island EDP Perfume,Khadlaj Perfumes,Khadlaj Island EDP Perfume Discover the essence of paradise with Khadlaj Island,"₦34,000",34000,perfume,men,"and refreshing blend. The sophisticated composition combines rich, vibrant scents that evoke the serenity and allure of ",https://folafragrance.com.ng/wp-content/uploads/2025/09/IMG_4541-291x291.jpeg,false,true,true,,Eau de Parfum
11171,Khadlaj KARUS BLU SPICE 100 ML EDP,Khadlaj Perfumes,Khadlaj KARUS BLU SPICE 100 ML EDP Step into the world of sophistication and,"₦40,000",40000,perfume,unisex,"meticulously crafted to evoke a sense of timeless elegance and modern charisma. Top Notes – Tea, Bergamot Middle Notes –",https://folafragrance.com.ng/wp-content/uploads/2025/09/IMG_4568-291x291.jpeg,false,true,true,100 ML,Eau de Parfum
4893,Khadlaj Karus Oud Fire Eau de Parfum,Khadlaj Perfumes,A captivating fragrance that blends spicy cardamom and davana with a heart of,"₦38,000",38000,perfume,men,"A captivating fragrance that blends spicy cardamom and davana with a heart of rose and nutmeg, culmi",https://folafragrance.com.ng/wp-content/uploads/2025/04/WhatsApp-Image-2025-04-02-at-17.19.25_3b1f0308-291x291.webp,false,false,true,,Eau de Parfum
11161,Khadlaj Karus Secret Musk EDP 100ml,Khadlaj Perfumes,"Khadlaj Karus Secret Musk EDP 100ml KARUS SECRET MUSK by Khadlaj Perfumes, an","₦40,000",40000,perfume,unisex,"carefully orchestrated to evoke a sense of sophistication and intrigue, making it the perfect olfactory companion for th",https://folafragrance.com.ng/wp-content/uploads/2025/09/IMG_4560-291x291.png,false,true,true,100ml,Eau de Parfum
11165,Khadlaj Oud Noir EDP 100ml,Khadlaj Perfumes,Khadlaj Oud Noir EDP 100ml Oud Noir EDP is a fusion of strongly refreshing,"₦40,000",40000,perfume,men,"like Spicy, saffron, raspberry takes you to incredible clash valley of sensation and world. The dry down consists of Flo",https://folafragrance.com.ng/wp-content/uploads/2025/09/IMG_4564-291x291.jpeg,false,true,true,100ml,Eau de Parfum
8487,Korloff Addiction Petale EDP 100ml,Karloff Paris,"Korloff Addiction Petale EDP 100ml France. Set with white diamonds, armfuls of","₦205,000",205000,perfume,unisex,"Mandarine, Tangelo, Rose HEART NOTE Lily of the Valley, Orange Blossom, Jasmine, Bergamote BASE NOTE Cedar, Amber, Musk",https://folafragrance.com.ng/wp-content/uploads/2025/05/IMG_0114-1-291x291.png,false,false,true,100ml,Eau de Parfum
7566,LV Fleur Du Desert EDP 100ml,Louis Vuitton LV,"The depth of Oud, with a honeyed hint of floral nectar. LV Fleur Du Desert EDP","₦895,000",895000,perfume,unisex,Jasmine from Grasse Absolute Sambac Jasmine Absolute Orange Blossom Absolute Centifolia Rose Absolute Bulgarian Rose Ess,https://folafragrance.com.ng/wp-content/uploads/2025/05/IMG_9510-291x291.webp,false,false,true,100ml,Eau de Parfum
7099,La Collection Privée Christian Dior 8 x 10ml,Christian Dior,La Collection Privée Christian Dior 8 x 10ml Discover the iconic fragrances,"₦650,000",650000,perfume,men,"of Gris Dior to the sensual accord of Bois d’Argent and the freshness of Lucky, this set spotlights the singularity of e",https://folafragrance.com.ng/wp-content/uploads/2025/05/IMG_9252-291x291.webp,false,false,true,10ml,
11324,Lady Reef Eau De Parfum 100 ml,Reef Perfumes,Lady Reef Feminine Notes,"₦185,000",185000,perfume,unisex,Lady Reef Feminine Notes,https://folafragrance.com.ng/wp-content/uploads/2025/09/IMG_4795-291x291.jpeg,false,false,true,100 ml,Eau de Parfum
8680,Lataffa Asad Zanzibar EDP 100ml,Lataffa,Lataffa Asad Zanzibar EDP 100ml Fragrance Notes: Top: Black Pepper & Sea,"₦35,000",35000,perfume,men,Top: Black Pepper & Sea lavender Heart: Salty Coconut Water & Iris Base: Vanilla & Incense Product Information: Embrace ,https://folafragrance.com.ng/wp-content/uploads/2025/06/IMG_0259-291x291.jpeg,false,false,true,100ml,Eau de Parfum
8664,Lataffa His Confession EDP 100ml,Lataffa,"Lataffa His Confession EDP 100ml Fragrance Notes: Top Notes: Mandarin, Cinnamon","₦55,000",55000,perfume,men,"Top Notes: Mandarin, Cinnamon and Lavender Middle Notes: Iris, Cypress, Benzoin and Mahonial Base Notes: Vanilla, Tonka ",https://folafragrance.com.ng/wp-content/uploads/2025/06/IMG_0248-291x291.jpeg,false,false,true,100ml,Eau de Parfum
8667,Lataffa Khamrah Qahwa EDP 100ml,Lataffa,"Lataffa Khamrah Qahwa EDP 100ml Fragrance Notes: Top: Ginger, Cinnamon,","₦53,000",53000,perfume,unisex,"Top: Ginger, Cinnamon, Cardamom Heart: Praline, Candied Fruits, White Flowers Base: Coffee Arabica, Tonka Beans, Musk, B",https://folafragrance.com.ng/wp-content/uploads/2025/06/IMG_0250-291x291.jpeg,false,false,true,100ml,Eau de Parfum
8644,Lataffa Kingdom Men 100ml EDP,Lataffa,"Lataffa Kingdom Men 100ml EDP Fragrance Notes: Top Notes: Sage, lavender, and","₦48,000",48000,perfume,men,"Top Notes: Sage, lavender, and mint Middle Notes: Tobacco, vanilla, and orange flower Base Notes: Benzoin, tonka bean, a",https://folafragrance.com.ng/wp-content/uploads/2025/06/IMG_0238-291x291.jpeg,false,false,true,100ml,Eau de Parfum
8678,Lataffa Kingdom Women EDP 100ml,Lataffa,"Lataffa Kingdom Women EDP 100ml Fragrance Notes: Top Notes: Black currant,","₦48,000",48000,perfume,unisex,"Top Notes: Black currant, peony, and pear Middle Notes: Jasmine, praline, and tonka bean Base Notes: Vanilla, sandalwood",https://folafragrance.com.ng/wp-content/uploads/2025/06/IMG_0256-291x291.jpeg,false,false,true,100ml,Eau de Parfum
8691,Lataffa Musamam White Intense 100ml,Lataffa,"Lataffa Musamam White Intense 100ml Fragrance Notes: Top: Bergamot, Orange,","₦58,000",58000,perfume,unisex,"Top: Bergamot, Orange, Spices Heart: Ylang, Coconut, Ambroxan Base: Sandalwood, Benzoin Product Information: Musamam Whi",https://folafragrance.com.ng/wp-content/uploads/2025/06/IMG_0262-291x291.jpeg,false,false,true,100ml,
6934,Lataffa Qaed Al fursan for men 100ml,Lataffa,Lataffa Qaed Al fursan for men 100ml The initial wave reveals the smell of not,"₦26,000",26000,perfume,men,"consists of the unusual smell of a rare black birch, its spicy and fresh wood, which turns into a delicate, subtle half-",https://folafragrance.com.ng/wp-content/uploads/2025/05/IMG_6520-scaled-291x291.webp,false,false,true,100ml,
4878,Lataffa Ramz Gold EDP,Lataffa,Lataffa ramz Gold EDP 100ML ARABIAN PERFUME comes heavily loaded with,"₦27,000",27000,perfume,men,"to give you an amazing presence. Strong longevity, projection and sillage makes this Arabian composition a top seller at",https://folafragrance.com.ng/wp-content/uploads/2025/04/OIP-7-291x291.webp,false,false,true,,Eau de Parfum
6772,Lataffa Rave Now Black 100ml,Lataffa,"Lataffa Rave Now Black 100ml A strong and masculine scent, perfect for those","₦29,000",29000,perfume,men,"Blackcurrant, Bergamot, Apple and Pineapple Middle Notes: Rose, Dry Birch, Moroccan Jasmine and Patchouli Base Notes: Oa",https://folafragrance.com.ng/wp-content/uploads/2025/05/IMG_6538-scaled-291x291.webp,false,false,true,100ml,
6776,Lataffa Teriaq EDP 100ml,Lataffa,Lataffa Teriaq EDP 100ml The top notes tantalize the senses with a harmonious,"₦65,000",65000,perfume,unisex,"tantalize the senses with a harmonious blend of Pink Pepper, Caramel, Bitter Almond, and Apricot. As the fragrance evolv",https://folafragrance.com.ng/wp-content/uploads/2025/05/IMG_8824-291x291.webp,false,false,true,100ml,Eau de Parfum
6773,Lataffa Teriaq Intense 100ml,Lataffa,Lataffa Teriaq Intense 100ml Introducing Teriaq Intense. A fragrance that dares,"₦68,000",68000,perfume,unisex,"Bergamot, Saffron Middle Notes: Plum Liquor, Cinnamon Base Notes: Tonka Bean, Amber, Benzoin",https://folafragrance.com.ng/wp-content/uploads/2025/05/IMG_8823-291x291.webp,false,false,true,100ml,
6843,Lataffa badee al Oud noble blush 100ml,Lataffa,"Lataffa badee al Oud noble blush 100ml With a top note of delicate Rose Milk,","₦44,000",44000,perfume,unisex,"of delicate Rose Milk, this scent opens with a gentle, romantic touch. The heart notes of Almond and Meringue bring a de",https://folafragrance.com.ng/wp-content/uploads/2025/05/IMG_8233-scaled-291x291.webp,false,false,true,100ml,
9872,Lattafa Ajayeb Dubai Portrait EDP 100ml,Lataffa,Lattafa Ajayeb Dubai Portrait EDP 100ml Ajayeb Dubai Portrait by Lattafa,"₦29,000",29000,perfume,unisex,"are Orange and Lemon; middle notes are Mango, Osmanthus and Jasmine; base notes are Sandalwood, Amber, Musk and Oud",https://folafragrance.com.ng/wp-content/uploads/2025/07/IMG_1650-291x291.jpeg,false,false,true,100ml,Eau de Parfum
8723,Lattafa Asad 5Th Anniversary Edition EDP 2x100ml,Lataffa,Lattafa Asad 5Th Anniversary Edition EDP 2x100ml Lattafa Asad 5Th Anniversary,"₦53,000",53000,perfume,men,"are Black Pepper, Tobacco and Pineapple; Middle notes are Patchouli, Coffee and Iris; Base notes are Vanilla, Amber, Dry",https://folafragrance.com.ng/wp-content/uploads/2025/06/IMG_0288-291x291.png,false,false,true,100ml,Eau de Parfum
8736,Lattafa Asad EDP 100ml For Men,Lataffa,Lattafa Asad EDP 100ml For Men Asad by Lattafa Perfumes is an Amber fragrance,"₦30,000",30000,perfume,men,Lattafa Asad EDP 100ml For Men Asad by Lattafa Perfumes is an Amber fragrance for men with main acco,https://folafragrance.com.ng/wp-content/uploads/2025/06/IMG_0285-1-291x291.png,false,false,true,100ml,Eau de Parfum
4898,Lattafa Asad bourbon EDP 100ml,Lataffa,Lattafa Asad bourbon edp 100ml A captivating fragrance that combines spicy,"₦35,000",35000,perfume,men,"that invigorate the spirit, seamlessly transitioning into a rich, warm heart of woodiness. This balance culminates in a ",https://folafragrance.com.ng/wp-content/uploads/2025/04/WhatsApp-Image-2025-04-02-at-17.19.25_11e76e76-291x291.webp,false,false,true,100ml,Eau de Parfum
9850,Lattafa Badee Al Oud Honor & Glory EDP 100ml,Lataffa,Lattafa Badee Al Oud Honor & Glory EDP 100ml Lattafa Badee Al Oud Honor & Glory,"₦44,000",44000,perfume,men,"Pineapple Brulee. Heart Notes: Turmeric, Cinnamon, Black Pepper, Benzoin",https://folafragrance.com.ng/wp-content/uploads/2025/07/IMG_1632-291x291.jpeg,false,false,true,100ml,Eau de Parfum
9853,Lattafa Badee Al Oud Oud For Glory EDP 100ml Unisex Perfume,Lataffa,Lattafa Badee Al Oud Oud For Glory EDP 100ml Unisex Perfume Badee al Oud is,"₦44,000",44000,perfume,unisex,Lattafa Badee Al Oud Oud For Glory EDP 100ml Unisex Perfume Badee al Oud is magical! Oud for Glory i,https://folafragrance.com.ng/wp-content/uploads/2025/07/IMG_1634-291x291.png,false,false,true,100ml,Eau de Parfum
9857,Lattafa Badee Al Oud Sublime EDP 100ml,Lataffa,Lattafa Badee Al Oud Sublime EDP 100ml Lattafa Badee Al Oud Sublime EDP 100ml,"₦44,000",44000,perfume,unisex,"Its fragrance transports you to a fruity and floral world, where sweet notes merge into an explosion of aromas. Woody, s",https://folafragrance.com.ng/wp-content/uploads/2025/07/IMG_1638-291x291.png,false,false,true,100ml,Eau de Parfum
9866,Lattafa Hayaati Black Eau De Parfum 100ml,Lataffa,Lattafa Hayaati Black Eau De Parfum 100ml Hayaati by Lattafa Perfumes is a,"₦27,000",27000,perfume,unisex,are Apple and Bergamot; middle notes are Cinnamon and Woodsy Notes; base notes are Musk and Vanilla,https://folafragrance.com.ng/wp-content/uploads/2025/07/IMG_1648-291x291.jpeg,false,false,true,100ml,Eau de Parfum
9880,Lattafa Khamrah Dukhan EDP 100 ml,Lataffa,"Lattafa Khamrah Dukhan EDP 100 ml Dukhan, meaning “smoke,” is deeply rooted in","₦58,000",58000,perfume,unisex,"Lattafa Khamrah Dukhan EDP 100 ml Dukhan, meaning “smoke,” is deeply rooted in Middle Eastern herita",https://folafragrance.com.ng/wp-content/uploads/2025/07/IMG_1660-291x291.jpeg,false,false,true,100 ml,Eau de Parfum
9641,Lattafa Khamrah EDP 100ml,Lataffa,Lattafa Khamrah EDP 100ml is a luxurious oriental-spicy unisex perfume that,"₦48,000",48000,perfume,unisex,"and the softness of vanilla. The opening note contains a blend of cinnamon, nutmeg, and bergamot with a touch of freshne",https://folafragrance.com.ng/wp-content/uploads/2025/06/IMG_1424-291x291.jpeg,false,false,true,100ml,Eau de Parfum
10418,Lattafa Mayar EDP 100ml For Women (Pink),Lataffa,Lattafa Mayar EDP 100ml For Women (Pink) Lattafa Mayar EDP 100ml For Women.,"₦36,000",36000,perfume,unisex,Lattafa Mayar EDP 100ml For Women (Pink) Lattafa Mayar EDP 100ml For Women. Lattafa Mayar is a perfu,https://folafragrance.com.ng/wp-content/uploads/2025/07/lattafa_mayar_edp_100ml_for_women-4_copy_2-291x291.jpg,false,true,true,100ml,Eau de Parfum
8645,Lattafa Pride Art Of Nature 1 EDP 100ml,Lataffa,Lattafa Pride Art Of Nature 1 EDP 100ml Art Of Nature I by Lattafa Pride is a,"₦55,000",55000,perfume,unisex,"that exude elegance and depth. Top Notes: Plum, Blackcurrant, Fig Middle Notes: Rose, Rhubarb, Leather Base Notes: Oud, ",https://folafragrance.com.ng/wp-content/uploads/2025/06/IMG_0234-291x291.jpeg,false,false,true,100ml,Eau de Parfum
8708,Lattafa Raed Oud EDP 100ml Perfume For Men,Lataffa,Lattafa Raed Oud EDP 100ml Perfume For Men This fragrance is the perfect,"₦30,000",30000,perfume,men,Lattafa Raed Oud EDP 100ml Perfume For Men This fragrance is the perfect perfume for Men with its sc,https://folafragrance.com.ng/wp-content/uploads/2025/06/IMG_0281-291x291.jpeg,false,false,true,100ml,Eau de Parfum
9865,Lattafa Tharwah Silver Eau De Parfum 100ml,Lataffa,Lattafa Tharwah Silver Eau De Parfum 100ml Tharwah Silver by Lattafa Perfumes,"₦42,000",42000,perfume,men,"are Mint and Bergamot; middle notes are Lavender and Clary Sage; base notes are Musk, Vetiver and Cedar",https://folafragrance.com.ng/wp-content/uploads/2025/07/IMG_1646-291x291.jpeg,false,false,true,100ml,Eau de Parfum
11138,Lattafa Victoria edp 100ml for women,Lataffa,Lattafa Victoria edp 100ml for women Victoria by Lattafa Perfumes is a Floral,"₦45,000",45000,perfume,unisex,is Lemon Meringue Pie; middle note is Neroli; base note is Vanilla,https://folafragrance.com.ng/wp-content/uploads/2025/09/IMG_4545-291x291.jpeg,false,true,true,100ml,Eau de Parfum
8634,Lattafa Yara + Yara Candy 5th Anniversary Edition 2x100ml EDP,Lataffa,Lattafa Yara + Yara Candy 5th Anniversary Edition 2x100ml EDP,"₦53,000",53000,perfume,unisex,Lattafa Yara + Yara Candy 5th Anniversary Edition 2x100ml EDP,https://folafragrance.com.ng/wp-content/uploads/2025/06/IMG_0229-291x291.png,false,false,true,100ml,Eau de Parfum
10415,Lattafa Yara Moi EDP 100ml for Women,Lataffa,Lattafa Yara Moi EDP 100ml for Women Search for: type to search.. Shop the,"₦35,000",35000,perfume,unisex,"underscored by the earthy allure of patchouli, creating a warm and spicy symphony that delights the senses. From the fir",https://folafragrance.com.ng/wp-content/uploads/2025/07/Yara-Moi-Yara-White-Perfume-Eau--291x291.webp,false,false,true,100ml,Eau de Parfum
8694,Lattaffa Andaleeb Flora EDP 100 ml,Lataffa,Lattaffa Andaleeb Flora EDP 100 ml,"₦20,000",20000,perfume,unisex,Lattaffa Andaleeb Flora EDP 100 ml,https://folafragrance.com.ng/wp-content/uploads/2025/06/IMG_0272-291x291.jpeg,false,false,true,100 ml,Eau de Parfum
7535,Les Sables Roses Louis Vuitton EDP 100ml,Louis Vuitton LV,Les Sables Roses Louis Vuitton EDP 100ml A timeless fragrance trail of rose and,"₦895,000",895000,perfume,unisex,Centifolia rose absolute Bulgarian rose essence Oud Wood Ambergris Black Pepper Saffron,https://folafragrance.com.ng/wp-content/uploads/2025/05/IMG_9492-291x291.webp,false,false,true,100ml,Eau de Parfum
11295,Les Sables Roses Louis Vuitton EDP 100ml Tester,Louis Vuitton LV,Les Sables Roses Louis Vuitton EDP 100ml Tester kindly note this product is a,"₦325,000",325000,perfume,unisex,this product is a tester and might not come with a pack or a seal on the packaging ‼️ A timeless fragrance trail of rose,https://folafragrance.com.ng/wp-content/uploads/2025/05/IMG_9492-291x291.webp,false,false,true,100ml,Eau de Parfum
6955,Lightly Bloom + Deep Garden edp 2 X 30 ML,Zara Perfume,Lightly Bloom + Deep Garden edp 2 X 30 ML / 2 X 1.01 OZ LIGHTLY BLOOM: Eau de,"₦48,000",48000,perfume,unisex,"of lotus flower, peony and musk. It’s an elegant, captivating and comfortable fragrance",https://folafragrance.com.ng/wp-content/uploads/2025/05/IMG_9137-291x291.webp,false,false,true,30 ML,Eau de Parfum
7516,Louis Vuitton Attrape-Rêves EDP 100ml,Louis Vuitton LV,Cocoa as airy-light as a wondrous journey somewhere between dream and reality,"₦789,000",789000,perfume,unisex,Cocoa Peony accord Litchi accord Patchouli heart Turkish rose absolute Ginger Bergamot,https://folafragrance.com.ng/wp-content/uploads/2025/05/IMG_9484-291x291.webp,false,false,true,100ml,Eau de Parfum
7560,Louis Vuitton California Dream EDP 100ml,Louis Vuitton LV,Louis Vuitton California Dream EDP 100ml Mandarin as passionate as a sunset.,"₦789,000",789000,perfume,unisex,Mandrin Ambrette Benzoin,https://folafragrance.com.ng/wp-content/uploads/2025/05/IMG_9507-291x291.webp,false,false,true,100ml,Eau de Parfum
7554,Louis Vuitton City Of Stars EDP 100ml,Louis Vuitton LV,"A celebration of LA’s magical lure, from dusk to dawn. Louis Vuitton City Of","₦785,000",785000,perfume,unisex,Blood Orange Lemon Red Mandarine Bergamot Lime Tiare accord,https://folafragrance.com.ng/wp-content/uploads/2025/05/IMG_9504-291x291.webp,false,false,true,100ml,Eau de Parfum
7523,Louis Vuitton Dancing Blossom EDP 100ml,Louis Vuitton LV,A swirl of petals in a hanging garden. Louis Vuitton Dancing Blossom EDP 100ml,"₦1,120,000",1120000,perfume,unisex,May Rose from Grasse Sambac Jasmine from China Tuberose from India Osmanthus from China,https://folafragrance.com.ng/wp-content/uploads/2025/05/IMG_9488-291x291.webp,false,false,true,100ml,Eau de Parfum
7504,Louis Vuitton Imagination EDP 100ml,Louis Vuitton LV,The unprecedented attraction of amber and tea for imagination to take flight.,"₦789,000",789000,perfume,men,Ambrox Black Tea from China Tunisian neroli Sicilian cedar Calabrian bergamot Nigerian ginger Ceylon cinnamon,https://folafragrance.com.ng/wp-content/uploads/2025/05/IMG_9478-291x291.webp,false,false,true,100ml,Eau de Parfum
11298,Louis Vuitton Imagination EDP 100ml Tester,Louis Vuitton LV,The unprecedented attraction of amber and tea for imagination to take flight.,"₦600,000",600000,perfume,men,"this product is a tester and might not come with a pack or a seal on the packaging ‼️ The key to the audacity, success a",https://folafragrance.com.ng/wp-content/uploads/2025/05/IMG_9478-291x291.webp,false,false,false,100ml,Eau de Parfum
7553,Louis Vuitton Nuit De Feu 100ml,Louis Vuitton LV,"Louis Vuitton Nuit De Feu 100ml In the dark of night, scents of incense rise","₦865,000",865000,perfume,men,White Incense Black Incense Infusion of Natural Leather Oud Wood,https://folafragrance.com.ng/wp-content/uploads/2025/05/IMG_9502-291x291.webp,false,false,true,100ml,
7568,Louis Vuitton Orange EDP 100ml,Louis Vuitton LV,The almighty power of patchouli embraces the elegance of iris Louis Vuitton,"₦785,000",785000,perfume,unisex,Patchouli Vetiver Iris Bergamot Ambrette,https://folafragrance.com.ng/wp-content/uploads/2025/05/IMG_9515-291x291.webp,false,false,true,100ml,Eau de Parfum
7562,Louis Vuitton Spell On You EDP 100ml,Louis Vuitton LV,Louis Vuitton Spell On You EDP 100ml A magnetic iris conjures the ecstasy of,"₦789,000",789000,perfume,unisex,"into a radiant bouquet of rose and Sambac jasmine, then unfurls the force of its powdery notes within a radiant bouquet ",https://folafragrance.com.ng/wp-content/uploads/2025/05/IMG_9322-291x291.webp,false,false,true,100ml,Eau de Parfum
6986,L’EAU D’ISSEY Issey Miyake Edt 125ml,Issey Miyake,L’EAU D’ISSEY Issey Miyake Edt 125ml EAU DE TOILETTE THE SCENT OF WATER ON A,"₦180,000",180000,perfume,unisex,L’Eau d’Issey Eau de Toilette is a floral aquatic fragrance for women. In the top notes floats a floral duo made of lotu,https://folafragrance.com.ng/wp-content/uploads/2025/05/IMG_9157-291x291.webp,false,false,true,125ml,Eau de Toilette
6980,L’EAU D’ISSEY PIVOINE edt intense 100ml,Issey Miyake,L’EAU D’ISSEY PIVOINE edt intense 100ml EAU DE TOILETTE INTENSE WHEN WATER,"₦195,000",195000,perfume,unisex,"of peony. An ideal combination of harmony and delicateness, the fragrance contains notes of freshwater and soft peony pe",https://folafragrance.com.ng/wp-content/uploads/2025/05/IMG_9159-291x291.webp,false,false,true,100ml,Eau de Toilette
4863,L’eau D’issey Pour Homme,Issey Miyake,Woody and spicy : fluid water blends with aromatic lavender Fresh water meets,"₦175,000",175000,perfume,men,Woody and spicy : fluid water blends with aromatic lavender Fresh water meets hot matter: the contra,https://folafragrance.com.ng/wp-content/uploads/2025/04/WhatsApp-Image-2025-04-02-at-17.19.26_29ff28b5-291x291.webp,false,false,true,,
11591,MAN NAVY BLACK + ZARA MAN 800 BLACK EDT 2 X 90 ML by ZARA,Zara Perfume,MAN NAVY BLACK + ZARA MAN 800 BLACK EDT 2 X 90 ML by ZARA NAVY BLACK: Aromatic,"₦80,000",80000,perfume,men,"of nectarine, bergamot and grapefruit. On a heart of sage and coffee notes, with a base of vetiver, amber and patchouli",https://folafragrance.com.ng/wp-content/uploads/2025/10/IMG_5281-291x291.webp,false,false,true,90 ML,Eau de Toilette
9195,MANCERA INTENSE RED TOBACCO 120ml,Mancera,MANCERA INTENSE RED TOBACCO 120ml Its intensity is matched only by its,"₦205,000",205000,perfume,men,"MANCERA INTENSE RED TOBACCO 120ml Its intensity is matched only by its sensuality… You asked, we did",https://folafragrance.com.ng/wp-content/uploads/2025/06/IMG_0685-291x291.png,false,false,true,120ml,
6570,MATIERE PREMIERE CRYSTAL SAFFRON EDP 100ml,Matiere Premiere,MATIERE PREMIERE CRYSTAL SAFFRON EDP 100ml The comfortable brightness of,"₦405,000",405000,perfume,men,MATIERE PREMIERE CRYSTAL SAFFRON EDP 100ml The comfortable brightness of saffron » MAIN INGREDIENT:,https://folafragrance.com.ng/wp-content/uploads/2025/05/IMG_8743-291x291.webp,false,false,true,100ml,Eau de Parfum
9184,MFK Grand Soir Eau de parfum 200 ml,Maison Francis Kurdijan,MFK Grand Soir Eau de parfum 200 ml Grand Soir eau de parfum by Maison Francis,"₦866,000",866000,perfume,unisex,MFK Grand Soir Eau de parfum 200 ml Grand Soir eau de parfum by Maison Francis Kurkdjian invites you,https://folafragrance.com.ng/wp-content/uploads/2025/06/IMG_0654-291x291.png,false,true,true,200 ml,Eau de Parfum
9203,MOONLIGHT WHISPER PARFUM 100ML / 3.38 OZ,Zara Perfume,MOONLIGHT WHISPER PARFUM 100ML / 3.38 OZ Parfum. At the top is the tempting,"₦58,000",58000,perfume,unisex,"of Skin Musks create an aura of magnetic appeal with amber, while Whipped Vanilla adds a touch of decadence and warmth. ",https://folafragrance.com.ng/wp-content/uploads/2025/06/IMG_0696-1-291x291.webp,false,false,true,100ML,Parfum
8986,MY WAY EAU DE PARFUM 3-PIECE FRAGRANCE GIFT SET,Giorgio Armani,MY WAY EAU DE PARFUM 3-PIECE FRAGRANCE GIFT SET Discover the perfect gift set,"₦265,000",265000,perfume,unisex,"of Orange Blossom, Tuberose, and Vanilla. Expertly crafted for an exquisite scent experience",https://folafragrance.com.ng/wp-content/uploads/2025/06/IMG_0572-291x291.jpeg,false,false,true,,Eau de Parfum
11919,MY WAY EAU DE PARFUM NECTAR,Giorgio Armani,MY WAY EAU DE PARFUM NECTAR A fruity and floral perfume for women that is born,"₦180,000",180000,perfume,unisex,"Pear, Tuberose, Vanilla",https://folafragrance.com.ng/wp-content/uploads/2025/11/IMG_5840-291x291.jpeg,false,false,true,,Eau de Parfum
11935,MY WAY EAU DE PARFUM YLANG Giorgio Armani,Giorgio Armani,EAU DE PARFUM YLANG Giorgio Armani A fruity and floral perfume that evokes the,"₦180,000",180000,perfume,unisex,"of ylang-ylang mingle with the captivating aroma of a white flower bouquet and tuberose, all enveloped in the sweet warm",https://folafragrance.com.ng/wp-content/uploads/2025/11/IMG_5850-291x291.jpeg,false,true,true,,Eau de Parfum
10304,Mahogany Teakwood Antiperspirant Deodorant,Bath and body works Mist and Perfumes,Mahogany Teakwood Antiperspirant Deodorant Bath and Body Works What it smells,"₦18,000",18000,perfume,men,"mahogany, black teakwood and lavender. What it does: protects against sweat and provides 24-hour odor protection",https://folafragrance.com.ng/wp-content/uploads/2025/07/IMG_2403-291x291.png,false,false,true,,
4903,Maison Alhambra Yeah! Man EDP,Maison Alhambra,Maison Alhambra Yeah! Man Eau de Parfum is a vibrant and refined fragrance,"₦29,000",29000,perfume,men,Maison Alhambra Yeah! Man Eau de Parfum is a vibrant and refined fragrance blending fresh apple and,https://folafragrance.com.ng/wp-content/uploads/2025/04/WhatsApp-Image-2025-04-02-at-17.19.25_0f8fb2fe-291x291.webp,false,false,true,,Eau de Parfum
7602,Maison Crivelli Bois Datchai EDP 100ml,Maison Crivelli Perfumes,"Maison Crivelli Bois Datchai EDP 100ml Forest races, crispy wild berries, tangy","₦820,000",820000,perfume,men,"Maison Crivelli Bois Datchai EDP 100ml Forest races, crispy wild berries, tangy brambles, summery ti",https://folafragrance.com.ng/wp-content/uploads/2025/05/IMG_9530-291x291.webp,false,false,true,100ml,Eau de Parfum
7672,Maison Crivelli Hibiscus Mahajad 100ml,Maison Crivelli Perfumes,Maison Crivelli Hibiscus Mahajad 100ml Perfume extract The founding adventure :,"₦720,000",720000,perfume,men,Maison Crivelli Hibiscus Mahajad 100ml Perfume extract The founding adventure : tasting a hibiscus i,https://folafragrance.com.ng/wp-content/uploads/2025/05/IMG_9599-291x291.png,false,false,true,100ml,
11299,Maison Crivelli Hibiscus Mahajad 50ml Tester,Maison Crivelli Perfumes,Maison Crivelli Hibiscus Mahajad 50ml Tester kindly note this product is a,"₦215,000",215000,perfume,men,this product is a tester and might not come with a pack or a seal on the packaging ‼️ Perfume extract The founding adven,https://folafragrance.com.ng/wp-content/uploads/2025/05/IMG_9599-291x291.png,false,false,false,50ml,
